tick,smart_bosses,dumb_bosses,avg_smart_energy,avg_dumb_energy
285,19,22,361.9522592135018,383.82156443081396
286,19,22,360.9201475803816,382.75923750195665
287,19,22,360.04743306994345,384.01464995872595
288,19,22,362.714768436774,382.2717449658403
289,19,22,363.8805254522011,382.8622759637653
290,19,22,363.09858962284267,383.5178220588116
291,19,22,363.0609444688367,381.97175483457863
292,19,22,362.67955143657645,381.87709047893395
293,19,22,363.465537426043,382.62645230343526
294,19,22,361.6000982779399,382.84177450022236
295,19,22,361.37544294708664,382.6096442662666
296,19,22,362.4260746548473,382.3897320662754
297,19,22,361.48817171495386,383.8789805138202
298,19,22,360.5267041694518,383.69124459599254
299,19,22,360.42317563025,381.50477484596564
300,19,22,361.36387560256003,381.0163429346851
301,19,22,361.2961795932901,382.42138510018884
302,19,22,360.13873616049244,383.23459866076473
303,19,22,360.84223073963375,383.30868020156686
304,19,22,361.80971679387915,383.3415460971577
305,19,22,361.23226056363563,383.76749149959005
306,19,22,361.8742473367618,382.7563609139939
307,19,22,364.1914815183778,383.23182905084093
308,19,22,362.16370445841835,382.7015018850611
309,19,22,362.1160465369186,382.3526240631754
310,19,22,362.46386862403347,382.22360634292784
311,19,22,362.02635795187,383.06957522993594
312,19,22,361.6595934378411,381.49009827846106
313,19,22,363.03640323165087,382.9019847990985
314,19,22,362.7121060184071,382.8812173771702
315,19,22,362.600288462021,382.3402270922061
316,19,22,361.87606120988215,381.6008384541914
317,19,22,362.419327612474,382.535910525109
318,19,22,363.32826811236697,383.5047616768026
319,19,22,361.00053516424674,382.6891628942868
320,19,22,363.1480342567766,382.0661370825829
321,19,22,360.7981462311008,382.50580745493875
322,19,22,362.18110398215526,381.6398717932562
323,19,22,362.7655412280723,382.5976443266221
324,19,22,362.2385961269714,382.2625573883322
325,19,22,362.26882164055365,382.1449077115173
326,19,22,360.9467515546064,381.7345655310147
327,19,22,361.4799884123382,381.8711946225314
328,19,22,360.59918943705924,383.25705217617235
329,19,22,358.513682751539,383.321428768127
330,19,22,360.8502742869379,383.0579159925631
331,19,22,361.96071029070777,382.3603035661075
332,19,22,362.9732538500291,381.5202947544647
333,19,22,362.0002782992635,382.01210265742884
334,19,22,362.1915819942264,382.2422238328406
335,19,22,361.3023006114888,381.9411647825981
336,19,22,360.4014710820068,381.244749416214
337,19,22,361.1256418879931,381.33544013011766
338,19,22,362.89435423878143,382.5397128666996
339,19,22,362.79024802490767,381.27981310869853
340,19,22,360.64401474613214,382.4953716816231
341,19,22,359.5386597162399,382.15110505208816
342,19,22,359.724002896824,381.82858454470073
343,19,22,358.1507901074355,381.9399068056232
344,19,22,360.4818391975965,382.52300867846526
345,19,22,361.1859241512192,381.9132022738615
346,19,22,360.0547716668499,380.88123808299747
347,19,22,361.54912070824906,381.6467063324806
348,19,22,360.41395744144006,381.30282021674867
349,19,22,359.5772903625385,381.8998132159134
350,19,22,360.8158336937517,382.6339702255014
351,19,22,360.73254020273134,381.8095203610012
352,19,22,359.40564354421593,382.05995233199576
353,19,22,360.8890683951304,382.11756517543125
354,19,22,361.4307788030692,379.96973573808015
355,19,22,361.0389295323047,380.3697375437902
356,19,22,362.2137199955505,381.46968468068934
357,19,22,361.3213107493152,381.1264311989192
358,19,22,361.46582505086707,381.23119046854237
359,19,22,360.9926273557724,380.4888234370829
360,19,22,359.8486415671715,381.03421693602445
361,19,22,361.24653925919586,381.23858179132293
362,19,22,359.2546063479971,381.1392806943772
363,19,22,360.0941627925919,379.50575544163
364,19,22,357.6174417502274,379.9996501686269
365,19,22,360.33199737956664,380.0325394959092
366,19,22,360.5287544240158,380.1121829087902
367,19,22,359.0988903756854,379.58888822809547
368,19,22,358.8505422747626,379.39589374803063
369,19,22,360.1711106600908,380.4729277907522
370,19,22,359.5038182816308,381.43422524711764
371,19,22,360.1050397835257,380.5296093913164
372,19,22,359.98021939880203,381.7398578956446
373,19,22,361.44096302579266,380.92128099075285
374,19,22,358.9761126073878,380.7721623399677
375,19,22,359.1869124664644,379.41249785082795
376,19,22,358.82010553026953,380.7636342192952
377,19,22,359.9812868564017,380.97227894869974
378,19,22,359.0237246148851,380.370864494819
379,19,22,356.5037099485465,380.52256106670177
380,19,22,357.4985333256116,381.2614570222618
381,19,22,358.03920065417526,380.60703179448564
382,19,22,356.6457432320156,379.69379017658105
383,19,22,359.39582856448493,379.99366643560927
384,19,22,361.0458422879483,379.315106181252
385,19,22,359.20622069116166,380.43995575188984
386,19,22,358.0098319346264,379.7371557635359
387,19,22,358.7570280798571,380.1368087515245
388,19,22,356.77933430710806,379.9170279777924
389,19,22,356.9852051191527,379.3030513689693
390,19,22,360.0569215477793,381.5974821094803
391,19,22,358.2040551715973,380.1599166432733
392,19,22,357.8897725922544,378.1661355381775
